259,1562,1.039975
260,1566,1.043125
261,1570,1.046725
262,1571,1.047625
263,1581,1.056625
264,1595,1.069225
265,1599,1.072825
266,1605,1.072825
267,1607,1.0736
268,1613,1.075925
269,1614,1.0763125
270,1615,1.0763875
271,1619,1.0798375
272,1622,1.082425
273,1625,1.0850125
274,1626,1.08595
275,1631,1.0906375
276,1634,1.093
277,1636,1.094575
278,1643,1.1000875
279,1646,1.102675
280,1650,1.106125
281,1656,1.1113
282,1670,1.119525
283,1677,1.1236375
284,1680,1.1254
285,1685,1.12815
286,1689,1.13035
287,1690,1.1309
288,1697,1.136675
289,1700,1.1384375
290,1703,1.1402
291,1706,1.1419625
292,1709,1.1436125
293,1710,1.1445125
294,1713,1.1472125
295,1718,1.1517125
296,1720,1.1528125
297,1721,1.1537125
298,1725,1.1559125
299,1730,1.1586625
300,1733,1.1603125
301,1739,1.165262499
302,1740,1.1660875
303,1745,1.170212499
304,1749,1.1736625
305,1750,1.174524999
306,1760,1.183525
307,1761,1.184424999
308,1793,1.199224999
309,1796,1.200612499
310,1798,1.2024125
311,1800,1.2042125
312,1805,1.2083375
313,1808,1.2108125
314,1812,1.214112499
315,1817,1.218424999
316,1818,1.2192875
317,1820,1.221012499
318,1828,1.228212499
319,1829,1.2291125
320,1832,1.2318125
321,1836,1.235412499
322,1838,1.2372125
323,1841,1.2399125
324,1844,1.242612499
325,1848,1.2462125
326,1853,1.250525
327,1856,1.2531125
328,1858,1.254837499
329,1860,1.2565625
330,1865,1.260875
331,1868,1.2634625
332,1878,1.2720875
333,1892,1.2841625
334,1901,1.291924999
335,1902,1.2927875
336,1904,1.2945125
337,1912,1.3014125
338,1913,1.3021625
339,1916,1.3046375
340,1922,1.309587499
341,1928,1.314537499
342,1932,1.314687499
343,1970,1.3355875
344,1974,1.337787499
345,1975,1.338337499
346,2012,1.361462499
347,2016,1.363962499
348,2048,1.3839625
349,2049,1.384587499
350,2051,1.385762499
351,2055,1.389062499
352,2059,1.3923625
353,2091,1.4187625
354,2096,1.4228875
355,2097,1.423749999
356,2100,1.426337499
357,2103,1.428924999
358,2107,1.432375
359,2109,1.434099999
360,2112,1.4366875
361,2115,1.439275
362,2117,1.440999999
363,2124,1.447037499
364,2127,1.449737499
365,2132,1.454237499
366,2136,1.4578375
367,2137,1.457912499
368,2139,1.4580625
369,2147,1.4649625
370,2148,1.465824999
371,2151,1.468412499
372,2178,1.476849999
373,2184,1.478724999
374,2187,1.481199999
375,2190,1.483674999
376,2194,1.486974999
377,2199,1.490912499
378,2202,1.493387499
379,2204,1.4950375
380,2211,1.500812499
381,2214,1.502349999
382,2219,1.506099999
383,2223,1.5091
384,2224,1.509849999
385,2228,1.512849999
386,2234,1.517049999
387,2235,1.517749999
388,2238,1.520224999
389,2243,1.524349999
390,2244,1.525174999
391,2249,1.529299999
392,2254,1.529487499
393,2259,1.530862499
394,2264,1.534799999
395,2274,1.542675
396,2276,1.544325
397,2283,1.549224999
398,2284,1.549924999
399,2288,1.553074999
400,2294,1.557799999
401,2295,1.5585875
402,2300,1.562524999
403,2305,1.565649999
404,2307,1.566899999
405,2312,1.570024999
406,2315,1.572274999
407,2319,1.575275
408,2324,1.579212499
409,2325,1.58
410,2331,1.584949999
411,2335,1.588099999
412,2336,1.588887499
413,2343,1.594399999
414,2345,1.595974999
415,2348,1.598337499
416,2355,1.603849999
417,2360,1.607975
418,2365,1.6121
419,2367,1.613749999
420,2375,1.620349999
421,2381,1.625075
422,2384,1.6274375
423,2385,1.628262499
424,2391,1.633212499
425,2395,1.6365125
426,2396,1.637299999
427,2403,1.6428125
428,2405,1.6443875
429,2408,1.6468625
430,2415,1.652637499
431,2420,1.656574999
432,2425,1.660512499
433,2427,1.6620875
434,2432,1.6662125
435,2435,1.6686875
436,2439,1.671987499
437,2444,1.676112499
438,2445,1.676937499
439,2451,1.6818875
440,2455,1.685187499
441,2456,1.686012499
442,2463,1.691787499
443,2465,1.6934375
444,2468,1.695912499
445,2475,1.7016875
446,2480,1.705812499
447,2483,1.7082875
448,2485,1.709937499
449,2487,1.711587499
450,2492,1.715712499
451,2495,1.718187499
452,2499,1.721337499
453,2504,1.725274999
454,2505,1.7260625
455,2511,1.731012499
456,2515,1.734162499
457,2516,1.73495
458,2523,1.740462499
459,2525,1.742112499
460,2531,1.746837499
461,2536,1.750774999
462,2540,1.754075
463,2546,1.758799999
464,2552,1.763524999
465,2556,1.766825
466,2561,1.77095
467,2564,1.7733125
468,2566,1.774887499
469,2571,1.778824999
470,2576,1.782762499
471,2583,1.788275
472,2586,1.7906375
473,2595,1.797724999
474,2596,1.7985125
475,2600,1.801662499
476,2606,1.806387499
477,2607,1.807175
478,2612,1.811112499
479,2616,1.814412499
480,2626,1.8222875
481,2627,1.823074999
482,2636,1.830162499
483,2643,1.835674999
484,2646,1.838149999
485,2648,1.839724999
486,2655,1.845237499
487,2656,1.846025
488,2660,1.849174999
489,2666,1.8539
490,2667,1.854687499
491,2672,1.858625
492,2676,1.861774999
493,2679,1.864137499
494,2686,1.869649999
495,2691,1.873587499
496,2696,1.877525
497,2703,1.883037499
498,2706,1.885399999
499,2708,1.886974999
500,2715,1.8924875
501,2716,1.893274999
502,2720,1.896425
503,2726,1.901149999
504,2727,1.901937499
505,2732,1.905874999
506,2737,1.909812499
507,2739,1.9113875
508,2744,1.915325
509,2747,1.9176875
510,2751,1.920837499
511,2756,1.924774999
512,2757,1.925562499
513,2763,1.9302875
514,2767,1.933437499
515,2768,1.934224999
516,2775,1.939737499
517,2777,1.9413125
518,2780,1.943674999
519,2787,1.9491875
520,2792,1.953124999
521,2797,1.957062499
522,2799,1.958637499
523,2804,1.962574999
524,2807,1.964937499
525,2811,1.968087499
526,2817,1.9728125
527,2823,1.977537499
528,2827,1.980687499
529,2828,1.981475
530,2835,1.986987499
531,2837,1.988562499
532,2840,1.990924999
533,2847,1.996437499
534,2852,2.000375
535,2857,2.0043125
536,2859,2.005887499
537,2864,2.009824999
538,2867,2.012187499
539,2871,2.0153375
540,2876,2.019275
541,2877,2.020062499
542,2879,2.0216375
543,2887,2.0279375
544,2888,2.028724999
545,2897,2.035812499
546,2900,2.038175
547,2907,2.043687499
548,2909,2.045262499
549,2912,2.047624999
550,2917,2.051562499
551,2919,2.0531375
552,2924,2.057074999
553,2931,2.062587499
554,2937,2.067312499
555,2946,2.0744
556,2947,2.075187499
557,2949,2.0767625
558,2996,2.113774999
559,2998,2.115349999
560,3003,2.119287499
561,3008,2.123225
562,3015,2.128737499
563,3018,2.131099999
564,3020,2.132674999
565,3027,2.1381875
566,3028,2.138974999
567,3032,2.142125
568,3038,2.146849999
569,3039,2.147637499
570,3045,2.152362499
571,3048,2.154725
572,3051,2.1570875
573,3056,2.161025
574,3058,2.162599999
575,3063,2.166537499
576,3078,2.17835
577,3080,2.179924999
578,3087,2.185437499
579,3088,2.186224999
580,3092,2.189374999
581,3098,2.194099999
582,3099,2.1948875
583,3104,2.198824999
584,3108,2.201974999
585,3111,2.204337499
586,3116,2.208274999
587,3118,2.20985
588,3123,2.213787499
589,3128,2.217724999
590,3135,2.223237499
591,3138,2.225599999
592,3140,2.227175
593,3148,2.233475
594,3158,2.241349999
595,3159,2.242137499
596,3164,2.246075
597,3168,2.249224999
598,3171,2.251587499
599,3176,2.255524999
600,3178,2.257099999
601,3183,2.2610375
602,3188,2.264975
603,3195,2.270487499
604,3198,2.272849999
605,3203,2.276787499
606,3207,2.2799375
607,3208,2.280724999
608,3212,2.283875
609,3218,2.2886
610,3219,2.289387499
611,3224,2.293324999
612,3228,2.296475
613,3231,2.2988375
614,3236,2.302774999
615,3239,2.3051375
616,3243,2.308287499
617,3248,2.312224999
618,3249,2.313012499
619,3255,2.3177375
620,3259,2.320887499
621,3267,2.327187499
622,3269,2.3287625
623,3273,2.331912499
624,3279,2.336637499
625,3284,2.340574999
626,3289,2.344512499
627,3296,2.350025
628,3299,2.352387499
629,3303,2.355537499
630,3308,2.359474999
631,3309,2.3602625
632,3315,2.364987499
633,3319,2.368137499
634,3320,2.368925
635,3327,2.374437499
636,3329,2.376012499
637,3332,2.378374999
638,3339,2.3838875
639,3344,2.387825
640,3349,2.3917625
641,3351,2.393337499
642,3356,2.397087499
643,3359,2.399337499
644,3368,2.4060875
645,3369,2.406837499
646,3371,2.4083375
647,3375,2.411337499
648,3379,2.4143375
649,3380,2.415087499
650,3387,2.4203375
651,3389,2.421837499
652,3393,2.424837499
653,3399,2.429337499
654,3404,2.433087499
655,3409,2.4368375
656,3411,2.4383375
657,3416,2.442087499
658,3419,2.4443375
659,3423,2.447337499
660,3428,2.451087499
661,3429,2.451837499
662,3435,2.456337499
663,3439,2.459337499
664,3447,2.465337499
665,3449,2.4668375
666,3452,2.4690875
667,3459,2.474337499
668,3464,2.478087499
669,3469,2.481837499
670,3471,2.483337499
671,3476,2.4870875
672,3480,2.490087499
673,3483,2.492337499
674,3488,2.496087499
675,3490,2.497587499
676,3495,2.5013375
677,3500,2.5050875
678,3503,2.5073375
679,3507,2.510337499
680,3510,2.512587499
681,3512,2.514087499
682,3520,2.520087499
683,3524,2.5230875
684,3530,2.5275875
685,3531,2.528337499
686,3537,2.532837499
687,3540,2.5350875
688,3543,2.5373375
689,3548,2.541087499
690,3550,2.542587499
691,3560,2.550087499
692,3561,2.550837499
693,3567,2.5553375
694,3570,2.5575875
695,3572,2.559087499
696,3579,2.564337499
697,3580,2.565087499
698,3584,2.568087499
699,3590,2.572587499
700,3596,2.577087499
701,3600,2.580087499
702,3603,2.582337499
703,3608,2.5860875
704,3610,2.5875875
705,3615,2.591337499
706,3620,2.595087499
707,3627,2.600337499
708,3630,2.602587499
709,3632,2.6040875
710,3639,2.609337499
711,3640,2.6100875
712,3644,2.613087499
713,3650,2.617812499
714,3653,2.620175
715,3656,2.6225375
716,3660,2.625687499
717,3663,2.628049999
718,3670,2.633562499
719,3675,2.6375
720,3680,2.6414375
721,3690,2.649312499
722,3692,2.650887499
723,3699,2.6564
724,3700,2.657187499
725,3704,2.6603375
726,3710,2.6650625
727,3713,2.667424999
728,3716,2.669787499
729,3720,2.672937499
730,3723,2.6753
731,3728,2.679237499
732,3730,2.680812499
733,3735,2.684749999
734,3740,2.688687499
735,3747,2.6942
736,3750,2.6965625
737,3752,2.698137499
738,3759,2.703649999
739,3760,2.704437499
740,3764,2.707587499
741,3767,2.709949999
742,3770,2.712312499
743,3776,2.717037499
744,3780,2.7201875
745,3783,2.722549999
746,3790,2.728062499
747,3795,2.731999999
748,3800,2.735937499
749,3801,2.736725
750,3807,2.74145
751,3811,2.744599999
752,3812,2.7453875
753,3821,2.752474999
754,3824,2.754837499
755,3831,2.76035
756,3837,2.765074999
757,3841,2.768224999
758,3843,2.769799999
759,3848,2.773737499
760,3851,2.776099999
761,3861,2.783974999
762,3867,2.788699999
763,3871,2.79185
764,3872,2.792637499
765,3879,2.79815
766,3881,2.799724999
767,3884,2.802087499
768,3891,2.807599999
769,3896,2.811537499
770,3901,2.815475
771,3903,2.81705
772,3908,2.820987499
773,3911,2.823349999
774,3915,2.826499999
775,3920,2.830437499
776,3921,2.831224999
777,3931,2.839099999
778,3932,2.839887499
779,3939,2.845399999
780,3941,2.846975
781,3948,2.852487499
782,3951,2.854849999
783,3956,2.858787499
784,3960,2.8619375
785,3961,2.862724999
786,3963,2.864299999
787,3968,2.8682375
788,3971,2.8706
789,3975,2.873749999
790,3980,2.877687499
791,3981,2.878475
792,3987,2.8832
793,3991,2.886349999
794,3992,2.8871375
795,3995,2.8895
796,3999,2.892649999
797,4001,2.894224999
798,4004,2.896587499
799,4011,2.9021
800,4012,2.902887499
801,4017,2.906824999
802,4022,2.9107625
803,4023,2.911549999
804,4028,2.915487499
805,4032,2.918637499
806,4035,2.921
807,4040,2.924937499
808,4042,2.926512499
809,4047,2.930449999
810,4052,2.934387499
811,4059,2.9399
812,4062,2.9422625
813,4064,2.943837499
814,4071,2.949349999
815,4072,2.950137499
816,4076,2.953287499
817,4082,2.958012499
818,4083,2.958799999
819,4088,2.962737499
820,4092,2.9658875
821,4095,2.968249999
822,4100,2.9721875
823,4102,2.9737625
824,4107,2.977699999
825,4112,2.981637499
826,4115,2.983999999
827,4119,2.987149999
828,4122,2.989512499
829,4124,2.9910875
830,4131,2.996599999
831,4132,2.9973875
832,4136,3.000537499
833,4142,3.005262499
834,4143,3.00605
835,4148,3.0099875
836,4152,3.013137499
837,4160,3.019437499
838,4162,3.021012499
839,4163,3.021799999
840,4167,3.02495
841,4172,3.0288875
842,4179,3.034399999
843,4182,3.036762499
844,4184,3.038337499
845,4191,3.04385
846,4192,3.044637499
847,4196,3.047787499
848,4202,3.0525125
849,4203,3.053299999
850,4208,3.057237499
851,4212,3.060387499
852,4215,3.06275
853,4220,3.066687499
854,4222,3.068262499
855,4223,3.06905
856,4227,3.072199999
857,4232,3.076137499
858,4239,3.081649999
859,4242,3.0840125
860,4244,3.085587499
861,4247,3.087949999
862,4251,3.091099999
863,4252,3.091887499
864,4256,3.0950375
865,4262,3.099762499
866,4263,3.100549999
867,4268,3.104487499
868,4272,3.1076375
869,4275,3.109999999
870,4283,3.1163
871,4287,3.119449999
872,4292,3.123387499
873,4293,3.124175
874,4299,3.1289
875,4303,3.132049999
876,4304,3.1328375
877,4307,3.1352
878,4311,3.138349999
879,4313,3.139924999
880,4316,3.142287499
881,4323,3.1478
882,4328,3.1517375
883,4331,3.1541
884,4333,3.155674999
885,4335,3.157249999
886,4340,3.161187499
887,4343,3.163549999
888,4352,3.170637499
889,4353,3.171424999
890,4355,3.173
891,4359,3.176149999
892,4363,3.1793
893,4367,3.182449999
894,4371,3.1856
895,4373,3.187174999
896,4383,3.195049999
897,4388,3.198987499
898,4393,3.2027375
899,4395,3.204237499
900,4400,3.207987499
901,4403,3.210237499
902,4407,3.213237499
903,4412,3.2169875
904,4413,3.217737499
905,4423,3.225237499
906,4424,3.225987499
907,4431,3.231237499
908,4433,3.2327375
909,4436,3.2349875
910,4443,3.240237499
911,4448,3.243987499
912,4453,3.247737499
913,4455,3.2492375
914,4460,3.2529875
915,4463,3.2552375
916,4467,3.258237499
917,4472,3.261987499
918,4473,3.262737499
919,4479,3.2672375
920,4483,3.270237499
921,4491,3.276237499
922,4493,3.277737499
923,4496,3.279987499
924,4503,3.2852375
925,4508,3.288987499
926,4513,3.292737499
927,4515,3.294237499
928,4520,3.297987499
929,4523,3.300237499
930,4527,3.3032375
931,4532,3.306987499
932,4534,3.308487499
933,4539,3.312237499
934,4544,3.315987499
935,4553,3.322737499
936,4554,3.3234875
937,4556,3.324987499
938,4563,3.330237499
939,4564,3.330987499
940,4568,3.3339875
941,4574,3.338487499
942,4575,3.339237499
943,4580,3.342987499
944,4584,3.3459875
945,4587,3.348237499
946,4592,3.3519875
947,4594,3.353487499
948,4599,3.357237499
949,4604,3.360987499
950,4611,3.3662375
951,4614,3.368487499
952,4616,3.3699875
953,4624,3.3759875
954,4628,3.378987499
955,4634,3.383487499
956,4635,3.3842375
957,4640,3.3879875
958,4643,3.3902375
959,4644,3.390987499
960,4647,3.393237499
961,4652,3.396987499
962,4654,3.3984875
963,4659,3.4022375
964,4664,3.405987499
965,4760,3.477987499
966,4766,3.482487499
967,4770,3.485487499
968,4773,3.487737499
969,4776,3.489987499
970,4778,3.491487499
971,4782,3.494487499
972,4785,3.496737499
973,4786,3.497487499
974,4790,3.500487499
975,4845,3.5417375
976,4846,3.542487499
977,4854,3.548487499
978,5082,3.719487499
979,5087,3.7232375
980,5090,3.725487499
981,5094,3.728487499
982,5097,3.730737499
983,5102,3.734487499
984,5106,3.737487499
985,5107,3.738237499
986,5109,3.739737499
987,5114,3.743487499
988,5117,3.745737499
989,5118,3.746487499
990,5121,3.748737499
991,5126,3.752487499
992,5127,3.7532375
993,5132,3.756987499
994,5137,3.760737499
995,5139,3.762237499
996,5142,3.764487499
997,5147,3.768237499
998,5151,3.7712375
999,5154,3.7734875
1000,5157,3.7757375
1001,5162,3.7794875
1002,5166,3.782487499
1003,5167,3.783237499
1004,5174,3.788487499
1005,5177,3.790737499
1006,5178,3.7914875
1007,5186,3.7974875
1008,5187,3.798237499
1009,5197,3.8057375
1010,5217,3.820737499
1011,5222,3.824487499
1012,5226,3.827287499
1013,5227,3.827987499
1014,5234,3.832887499
1015,5237,3.83525
1016,5238,3.835999999
1017,5246,3.841999999
1018,5247,3.842749999
1019,5250,3.843687499
1020,5257,3.845874999
1021,5258,3.8467
1022,5262,3.8467
1023,5267,3.8467
1024,5270,3.849399999
1025,5274,3.852999999
1026,5277,3.855699999
1027,5282,3.860199999
1028,5287,3.864699999
1029,5288,3.865599999
1030,5294,3.871
1031,5298,3.874599999
1032,5308,3.883599999
1033,5316,3.890799999
1034,5319,3.893499999
1035,5324,3.897999999
1036,5326,3.899799999
1037,5331,3.904299999
1038,5336,3.906424999
1039,5339,3.907699999
1040,5343,3.909249999
1041,5346,3.909249999
1042,5354,3.909249999
1043,5356,3.909249999
1044,5366,3.909249999
1045,5416,3.909249999
1046,5443,3.909249999
1047,5451,3.909249999
1048,5453,3.909249999
1049,5463,3.909249999
1050,5473,3.909249999
1051,5483,3.909249999
1052,5487,3.909249999
1053,5493,3.909249999
1054,5495,3.909249999
1055,5503,3.909249999
1056,5535,3.909249999
1057,5538,3.909249999
1058,5540,3.909249999
1059,5550,3.909249999
1060,5560,3.909249999
1061,5567,3.909249999
1062,5591,3.909249999
1063,5594,3.909249999
1064,5598,3.909249999
1065,5601,3.909249999
1066,5603,3.909249999
1067,5606,3.909249999
1068,5610,3.909249999
1069,5611,3.909287499
1070,5616,3.909474999
1071,5621,3.909474999
1072,5622,3.909474999
1073,5627,3.909474999
1074,5630,3.909474999
1075,5631,3.909474999
1076,5634,3.909474999
1077,5641,3.909474999
1078,5651,3.909849999
1079,5670,3.910562499
1080,5690,3.911312499
1081,5694,3.911312499
1082,5699,3.911312499
1083,5700,3.911312499
1084,5706,3.911312499
1085,5710,3.911312499
1086,5718,3.911312499
1087,5720,3.911387499
1088,5723,3.911387499
1089,5730,3.911387499
1090,5735,3.911387499
1091,5762,3.911387499
1092,5766,3.911837499
1093,5769,3.912174999
1094,5774,3.912737499
1095,5778,3.913187499
1096,5779,3.913299999
1097,5781,3.913524999
1098,5820,3.917912499
1099,5825,3.918474999
1100,5828,3.918812499
1101,5835,3.919599999
1102,5837,3.919824999
1103,5845,3.920724999
1104,5849,3.921174999
1105,5852,3.921512499
1106,5855,3.921849999
1107,5861,3.922524999
1108,5865,3.922974999
1109,5868,3.923312499
1110,5898,3.926687499
1111,5903,3.927249999
1112,5906,3.927587499
1113,5907,3.927699999
1114,5910,3.929237499
1115,5916,3.934187499
1116,5919,3.936662499
1117,5922,3.939137499
1118,5926,3.942437499
1119,5927,3.943262499
1120,5931,3.946562499
1121,5934,3.948924999
1122,5936,3.950499999
1123,5939,3.952862499
1124,5943,3.956012499
1125,5946,3.958374999
1126,5951,3.962312499
1127,5955,3.965462499
1128,5956,3.966249999
1129,5988,3.991449999
1130,5993,3.994574999
1131,5997,3.996274999
1132,6000,3.997549999
1133,6004,3.999249999
1134,6005,3.999949999
1135,6009,4.002599999
1136,6012,4.004587499
1137,6014,4.005912499
1138,6017,4.007899999
1139,6021,4.011199999
1140,6024,4.013187499
1141,6029,4.016499999
1142,6033,4.018999999
1143,6034,4.019624999
1144,6036,4.021274999
1145,6041,4.025399999
1146,6069,4.048499999
1147,6072,4.050974999
1148,6075,4.053449999
1149,6077,4.053599999
1150,6081,4.056899999
1151,6082,4.057724999
1152,6086,4.061024999
1153,6092,4.065974999
1154,6093,4.066799999
1155,6101,4.067399999
1156,6102,4.067474999
1157,6105,4.067699999
1158,6112,4.072337499
1159,6122,4.078962499
1160,6142,4.091462499
1161,6149,4.095837499
1162,6152,4.097937499
1163,6156,4.100737499
1164,6162,4.104937499
1165,6168,4.109887499
1166,6172,4.113187499
1167,6177,4.117312499
1168,6180,4.119787499
1169,6182,4.121437499
1170,6185,4.123199999
1171,6189,4.125549999
1172,6192,4.127312499
1173,6201,4.132599999
1174,6202,4.133187499
1175,6204,4.134287499
1176,6212,4.138687499
1177,6213,4.139274999
1178,6222,4.144562499
1179,6225,4.146324999
1180,6228,4.148312499
1181,6232,4.150812499
1182,6240,4.155812499
1183,6242,4.157062499
1184,6252,4.162187499
1185,6261,4.169612499
1186,6262,4.170437499
1187,6264,4.172087499
1188,6272,4.178687499
1189,6273,4.179512499
1190,6276,4.181762499
1191,6282,4.185962499
1192,6288,4.190162499
1193,6293,4.193662499
1194,6297,4.196462499
1195,6300,4.198562499
1196,6303,4.200437499
1197,6312,4.207187499
1198,6313,4.207937499
1199,6318,4.211687499
1200,6321,4.213787499
1201,6323,4.215187499
1202,6324,4.215887499
1203,6333,4.222637499
1204,6343,4.230512499
1205,6345,4.232087499
1206,6348,4.234449999
1207,6353,4.234449999
1208,6357,4.237099999
1209,6363,4.241074999
1210,6369,4.245049999
1211,6372,4.247037499
1212,6373,4.247699999
1213,6381,4.252999999
1214,6383,4.254499999
1215,6384,4.255249999
1216,6393,4.261999999
1217,6396,4.264249999
1218,6405,4.270999999
1219,6408,4.273249999
1220,6413,4.276999999
1221,6417,4.279999999
1222,6420,4.282249999
1223,6423,4.282249999
1224,6429,4.282249999
1225,6432,4.282249999
1226,6433,4.282249999
1227,6441,4.282249999
1228,6443,4.282249999
1229,6453,4.282249999
1230,6461,4.282249999
1231,6463,4.282249999
1232,6465,4.282249999
1233,6468,4.282249999
1234,6473,4.282249999
1235,6477,4.282249999
1236,6480,4.282249999
1237,6483,4.282249999
1238,6489,4.282249999
1239,6492,4.282249999
1240,6493,4.282249999
1241,6503,4.282249999
1242,6513,4.282249999
1243,6516,4.282249999
1244,6521,4.282249999
1245,6523,4.282249999
1246,6528,4.282249999
1247,6533,4.282249999
1248,6537,4.282249999
1249,6540,4.282249999
1250,6543,4.282249999
1251,6545,4.282249999
1252,6549,4.282249999
1253,6552,4.282249999
1254,6553,4.282249999
1255,6563,4.282249999
1256,6564,4.282249999
1257,6574,4.282249999
1258,6581,4.282249999
1259,6584,4.282249999
1260,6585,4.282249999
1261,6588,4.282249999
1262,6594,4.282249999
1263,6597,4.282249999
1264,6600,4.282249999
1265,6604,4.282249999
1266,6609,4.282249999
1267,6612,4.282249999
1268,6614,4.282249999
1269,6624,4.282249999
1270,6633,4.282249999
1271,6634,4.282249999
1272,6644,4.282249999
1273,6645,4.282249999
1274,6654,4.282249999
1275,6657,4.282249999
1276,6660,4.282249999
1277,6664,4.282249999
1278,6669,4.282249999
1279,6672,4.282249999
1280,6674,4.282249999
1281,6677,4.282249999
1282,6681,4.282249999
1283,6684,4.282249999
1284,6693,4.282249999
1285,6694,4.282249999
